PageName,MIN,MAX,RANGE,MEAN,STD,MEDIAN,PCT90,Buried_Arc,CentroidX,CentroidY
BV61,0,0.27,0.27,0,0.02,0,0,0,716082,4339031
BV62,0,0.22,0.22,0,0.01,0,0,0,716087,4339031
BV63,0,0.21,0.21,0,0.02,0,0,0,716092,4339031
BV64,0,0.49,0.49,0.04,0.08,0,0.17,0,716097,4339031
BV65,0,0.41,0.41,0.07,0.08,0.05,0.18,0,716102,4339031
BW62,0,0.2,0.2,0,0.01,0,0,0,716087,4339026
BW63,0,0.44,0.44,0.02,0.06,0,0.07,0,716092,4339026
BW64,0,0.4,0.4,0.04,0.07,0,0.16,0,716097,4339026
BW65,0,0.44,0.44,0.07,0.07,0.05,0.18,0,716102,4339026
BX63,0,0.46,0.46,0.06,0.08,0.03,0.18,0,716092,4339021
BX64,0,0.4,0.4,0.1,0.08,0.09,0.22,0,716097,4339021
BX65,0,0.55,0.55,0.21,0.1,0.22,0.34,0,716102,4339021
BY63,0,0.34,0.34,0.05,0.06,0.02,0.13,0,716092,4339016
